City_ID,City,Cloudiness,Country,Current Description,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
0,Mataura,16,NZ,few clouds,2022-02-10 02:30:10,29,-46.1927,168.8643,75.47,8.25
1,Villa Sandino,8,NI,clear sky,2022-02-10 02:30:11,89,12.0483,-84.9936,68.59,8.12
2,Cape Town,75,ZA,broken clouds,2022-02-10 02:27:20,89,-33.9258,18.4232,68.88,5.75
3,Busselton,5,AU,clear sky,2022-02-10 02:30:12,36,-33.65,115.3333,83.05,3.02
4,Ribeira Grande,1,PT,clear sky,2022-02-10 02:30:12,70,38.5167,-28.7,59.14,12.91
5,Erdenet,100,MN,overcast clouds,2022-02-10 02:30:13,88,49.0333,104.0833,0.39,2.68
6,Port Alfred,1,ZA,clear sky,2022-02-10 02:20:53,84,-33.5906,26.891,64.9,9.08
7,Saint-Philippe,51,RE,broken clouds,2022-02-10 02:22:11,79,-21.3585,55.7679,74.79,2.59
8,Hobart,75,AU,broken clouds,2022-02-10 02:30:07,43,-42.8794,147.3294,73.26,16.11
9,Melbourne,0,US,clear sky,2022-02-10 02:28:29,76,28.0836,-80.6081,59.97,9.22
10,Coquimbo,100,CL,overcast clouds,2022-02-10 02:28:41,88,-29.9533,-71.3436,64.13,6.91
11,Saskylakh,99,RU,overcast clouds,2022-02-10 02:20:57,90,71.9167,114.0833,-0.47,13.47
12,Upernavik,100,GL,overcast clouds,2022-02-10 02:30:14,79,72.7868,-56.1549,-13.56,8.37
13,Bredasdorp,100,ZA,overcast clouds,2022-02-10 02:20:50,88,-34.5322,20.0403,63.72,6.91
14,Severo-Kurilsk,100,RU,overcast clouds,2022-02-10 02:30:15,71,50.6789,156.125,30.78,18.48
15,Lorengau,62,PG,broken clouds,2022-02-10 02:30:16,74,-2.0226,147.2712,84.15,8.7
16,Parrita,23,CR,few clouds,2022-02-10 02:30:16,81,9.5201,-84.3225,82.17,2.91
17,Avarua,20,CK,few clouds,2022-02-10 02:20:45,83,-21.2078,-159.775,80.65,13.8
18,Bambanglipuro,99,ID,moderate rain,2022-02-10 02:30:17,72,-7.95,110.2833,82.71,12.95
19,Sedam,35,IN,scattered clouds,2022-02-10 02:30:17,59,17.1773,77.2824,71.87,3.24
20,Victoria,93,HK,overcast clouds,2022-02-10 02:30:18,84,22.2855,114.1577,66.94,1.99
21,Bethel,0,US,clear sky,2022-02-10 02:30:18,80,41.3712,-73.414,36.48,0.0
22,Borovskoy,73,KZ,broken clouds,2022-02-10 02:30:19,99,53.8,64.15,0.21,6.4
23,Ancud,92,CL,overcast clouds,2022-02-10 02:30:19,72,-41.8697,-73.8203,53.42,10.71
24,Ningyang,2,CN,clear sky,2022-02-10 02:30:20,58,35.7642,116.7914,43.38,7.25
25,Lakes Entrance,100,AU,overcast clouds,2022-02-10 02:30:20,66,-37.8811,147.981,71.17,10.2
26,Cherskiy,90,RU,overcast clouds,2022-02-10 02:21:35,98,68.75,161.3,-38.7,4.85
27,Waipawa,99,NZ,overcast clouds,2022-02-10 02:30:21,63,-41.4122,175.5153,72.23,8.08
28,Flin Flon,100,CA,light snow,2022-02-10 02:30:22,96,54.7682,-101.865,5.81,5.32
29,Adre,0,TD,clear sky,2022-02-10 02:30:22,17,13.4667,22.2,59.04,13.56
30,Samarai,85,PG,overcast clouds,2022-02-10 02:30:22,67,-10.6167,150.6667,83.3,12.55
31,Ushuaia,75,AR,broken clouds,2022-02-10 02:28:45,46,-54.8,-68.3,47.86,18.41
32,Yelkhovka,100,RU,snow,2022-02-10 02:30:23,95,53.8667,50.2832,20.16,17.11
33,Keffi,67,NG,broken clouds,2022-02-10 02:30:24,14,8.8486,7.8736,73.78,4.47
34,Punta Arenas,40,CL,scattered clouds,2022-02-10 02:20:49,57,-53.15,-70.9167,46.51,24.16
35,Iqaluit,40,CA,scattered clouds,2022-02-10 02:30:24,74,63.7506,-68.5145,-27.31,4.61
36,Bengkulu,100,ID,light rain,2022-02-10 02:30:25,62,-3.8004,102.2655,79.79,3.98
37,Carnarvon,0,AU,clear sky,2022-02-10 02:30:25,61,-24.8667,113.6333,84.27,12.66
38,Tuktoyaktuk,75,CA,broken clouds,2022-02-10 02:21:03,76,69.4541,-133.0374,-20.2,12.66
39,Arraial Do Cabo,93,BR,overcast clouds,2022-02-10 02:24:47,88,-22.9661,-42.0278,70.5,9.01
40,Albany,100,US,overcast clouds,2022-02-10 02:25:56,64,42.6001,-73.9662,40.68,4.25
41,Simao,3,CN,clear sky,2022-02-10 02:26:19,42,22.7886,100.9748,59.05,2.42
42,Dapaong,1,TG,clear sky,2022-02-10 02:30:27,13,10.8639,0.205,74.3,7.49
43,Barrow,100,US,light snow,2022-02-10 02:22:12,69,71.2906,-156.7887,-20.18,10.36
44,Atuona,10,PF,clear sky,2022-02-10 02:21:17,76,-9.8,-139.0333,78.55,17.49
45,Torbay,75,CA,broken clouds,2022-02-10 02:21:02,91,47.6666,-52.7314,35.58,27.63
46,Soe,100,ID,moderate rain,2022-02-10 02:30:28,76,-9.8607,124.284,76.98,2.71
47,Butaritari,100,KI,light rain,2022-02-10 02:20:58,77,3.0707,172.7902,81.79,15.26
48,New Norfolk,10,AU,clear sky,2022-02-10 02:20:07,31,-42.7826,147.0587,72.91,9.31
49,Bambous Virieux,40,MU,scattered clouds,2022-02-10 02:23:29,94,-20.3428,57.7575,74.21,2.3
50,Castro,22,BR,few clouds,2022-02-10 02:31:29,99,-24.7911,-50.0119,58.24,5.73
51,Alofi,40,NU,scattered clouds,2022-02-10 02:31:29,70,-19.0595,-169.9187,85.89,8.05
52,Yining,97,CN,overcast clouds,2022-02-10 02:31:30,84,29.0361,114.5636,43.39,2.24
53,Mocorito,100,MX,overcast clouds,2022-02-10 02:31:30,51,25.4833,-107.9167,59.27,0.34
54,Kisangani,41,CD,scattered clouds,2022-02-10 02:31:31,89,0.5167,25.2,70.48,2.75
55,Pervoye Maya,100,RU,light snow,2022-02-10 02:31:31,97,56.164,44.7196,20.91,3.04
56,Mar Del Plata,0,AR,clear sky,2022-02-10 02:27:24,82,-38.0023,-57.5575,70.09,21.99
57,Biak,100,ID,overcast clouds,2022-02-10 02:31:32,79,-0.9131,122.8766,80.58,1.34
58,Broome,100,US,overcast clouds,2022-02-10 02:23:27,63,42.2506,-75.833,42.21,10.0
59,Rikitea,50,PF,scattered clouds,2022-02-10 02:26:14,72,-23.1203,-134.9692,79.07,16.42
60,Novikovo,95,RU,light snow,2022-02-10 02:31:33,92,51.1537,37.8879,28.04,11.21
61,Qaanaaq,94,GL,overcast clouds,2022-02-10 02:31:34,64,77.484,-69.3632,-21.46,6.93
62,Sao Mateus,16,BR,few clouds,2022-02-10 02:31:34,95,-18.7161,-39.8589,73.74,3.69
63,Tomatlan,0,MX,clear sky,2022-02-10 02:31:35,67,19.9333,-105.25,63.1,2.82
64,East London,0,ZA,clear sky,2022-02-10 02:26:13,77,-33.0153,27.9116,67.59,6.02
65,Bandarbeyla,99,SO,overcast clouds,2022-02-10 02:31:36,69,9.4942,50.8122,72.28,13.91
66,Puerto Ayora,96,EC,overcast clouds,2022-02-10 02:31:16,83,-0.7393,-90.3518,73.74,5.86
67,Karratha,6,AU,clear sky,2022-02-10 02:31:36,58,-20.7377,116.8463,89.24,17.54
68,Port Elizabeth,8,ZA,clear sky,2022-02-10 02:31:37,81,-33.918,25.5701,64.58,7.45
69,El Espinal,26,MX,scattered clouds,2022-02-10 02:31:37,72,16.3333,-94.0667,65.03,9.35
70,Novyye Burasy,100,RU,light snow,2022-02-10 02:31:38,98,52.1324,46.0714,25.95,3.02
71,Strezhevoy,13,RU,few clouds,2022-02-10 02:31:39,100,60.7333,77.5889,-11.22,4.5
72,College,100,US,light snow,2022-02-10 02:30:12,77,64.8569,-147.8028,-2.25,5.75
73,Shangrao,95,CN,overcast clouds,2022-02-10 02:31:39,82,28.4532,117.9686,45.97,4.76
74,Sedkyrkeshch,100,RU,overcast clouds,2022-02-10 02:31:40,86,61.75,50.9167,19.67,11.18
75,Dikson,100,RU,overcast clouds,2022-02-10 02:31:40,94,73.5069,80.5464,4.48,21.68
76,Pacific Grove,94,US,overcast clouds,2022-02-10 02:31:41,51,36.6177,-121.9166,67.69,3.0
77,Nome,40,US,scattered clouds,2022-02-10 02:31:41,70,64.5011,-165.4064,-11.13,5.75
78,Guayaramerin,100,BO,overcast clouds,2022-02-10 02:31:42,98,-10.8368,-65.3614,72.63,2.59
79,Hamilton,100,US,overcast clouds,2022-02-10 02:27:43,66,39.1834,-84.5333,44.64,12.66
80,Bluff,45,NZ,scattered clouds,2022-02-10 02:31:43,84,-46.6,168.3333,75.79,12.62
81,Khatanga,77,RU,broken clouds,2022-02-10 02:31:43,94,71.9667,102.5,-3.3,14.5
82,Boende,100,CD,overcast clouds,2022-02-10 02:31:44,65,-0.2167,20.8667,73.08,2.26
83,Mizdah,0,LY,clear sky,2022-02-10 02:31:45,78,31.4451,12.9801,42.62,5.64
84,Hilo,20,US,few clouds,2022-02-10 02:31:45,72,19.7297,-155.09,76.73,6.91
85,Vaini,40,TO,scattered clouds,2022-02-10 02:31:46,89,-21.2,-175.2,84.36,10.36
86,Cidreira,94,BR,overcast clouds,2022-02-10 02:31:47,71,-30.1811,-50.2056,72.05,13.62
87,Port Blair,20,IN,few clouds,2022-02-10 02:31:47,74,11.6667,92.75,82.44,11.5
88,Kutum,0,SD,clear sky,2022-02-10 02:23:25,21,14.2,24.6667,53.69,6.55
89,Rongcheng,95,CN,overcast clouds,2022-02-10 02:31:48,72,30.634,117.8517,45.43,3.83
90,Jamestown,40,US,scattered clouds,2022-02-10 02:31:48,37,42.097,-79.2353,45.72,10.36
91,Pochutla,28,MX,scattered clouds,2022-02-10 02:31:49,79,15.7432,-96.4661,77.85,3.78
92,Longyearbyen,20,SJ,few clouds,2022-02-10 02:32:49,85,78.2186,15.6401,13.84,6.91
93,Necochea,2,AR,clear sky,2022-02-10 02:30:05,67,-38.5473,-58.7368,68.04,11.99
94,Cardinal,20,CA,few clouds,2022-02-10 02:32:50,64,44.7834,-75.3826,42.75,4.61
95,General Teran,22,MX,few clouds,2022-02-10 02:32:50,61,25.2667,-99.6833,57.76,7.05
96,Puerto Escondido,0,MX,clear sky,2022-02-10 02:28:47,73,15.85,-97.0667,79.63,0.0
97,Norman Wells,100,CA,light snow,2022-02-10 02:32:51,64,65.282,-126.8329,-7.56,3.44
98,Luderitz,81,NA,broken clouds,2022-02-10 02:32:52,51,-26.6481,15.1594,73.38,17.31
99,Ponta Do Sol,100,PT,overcast clouds,2022-02-10 02:24:58,29,32.6667,-17.1,70.72,3.8
100,Guinabsan,100,PH,overcast clouds,2022-02-10 02:32:52,72,8.8975,125.4161,82.62,1.34
101,Marsa Matruh,40,EG,scattered clouds,2022-02-10 02:32:53,62,31.3525,27.2453,52.0,16.11
102,Srednekolymsk,59,RU,broken clouds,2022-02-10 02:32:54,96,67.45,153.6833,-31.31,6.4
103,Constitucion,2,CL,clear sky,2022-02-10 02:28:46,86,-35.3333,-72.4167,58.46,6.85
104,Sitka,100,US,light rain,2022-02-10 02:23:36,87,57.0531,-135.33,42.69,18.41
105,Isfara,91,TJ,overcast clouds,2022-02-10 02:32:55,49,40.1265,70.6253,33.96,2.39
106,Tura,51,IN,broken clouds,2022-02-10 02:23:03,63,25.5198,90.2201,61.27,1.54
107,Portland,40,US,scattered clouds,2022-02-10 02:32:26,80,45.5234,-122.6762,54.7,3.0
108,Ilulissat,20,GL,few clouds,2022-02-10 02:32:55,67,69.2167,-51.1,10.42,23.02
109,Moussoro,0,TD,clear sky,2022-02-10 02:32:56,13,13.6408,16.4901,61.54,12.1
110,Aksarka,95,RU,overcast clouds,2022-02-10 02:32:56,97,66.5606,67.7975,2.93,9.55
111,Churapcha,97,RU,overcast clouds,2022-02-10 02:32:57,92,62.0025,132.4325,-15.97,3.38
112,Airai,85,TL,overcast clouds,2022-02-10 02:32:57,83,-8.9266,125.4092,69.64,1.19
113,Kiunga,99,PG,overcast clouds,2022-02-10 02:32:58,90,-6.1219,141.2906,79.43,3.09
114,Ewa Beach,40,US,scattered clouds,2022-02-10 02:32:58,60,21.3156,-158.0072,80.55,16.11
115,Walvis Bay,0,NA,clear sky,2022-02-10 02:32:59,94,-22.9575,14.5053,67.08,3.44
116,Souillac,40,MU,scattered clouds,2022-02-10 02:32:59,94,-20.5167,57.5167,74.35,2.3
117,Swan River,97,CA,overcast clouds,2022-02-10 02:33:00,86,52.1058,-101.2676,17.49,9.22
118,Northam,100,GB,light rain,2022-02-10 02:33:00,88,51.0333,-4.2167,45.3,11.56
119,Moerai,100,PF,light rain,2022-02-10 02:33:00,78,-22.4333,-151.3333,79.97,12.15
120,Carauari,93,BR,light rain,2022-02-10 02:33:01,99,-4.8828,-66.8958,72.72,1.25
121,Pinillos,99,CO,overcast clouds,2022-02-10 02:33:01,95,8.9193,-74.4677,75.0,3.42
122,Hasaki,100,JP,overcast clouds,2022-02-10 02:24:59,81,35.7333,140.8333,41.4,15.86
123,Kaeo,100,NZ,overcast clouds,2022-02-10 02:33:02,83,-35.1,173.7833,78.33,8.48
124,Oda,86,JP,overcast clouds,2022-02-10 02:33:02,62,35.1833,132.5,48.97,5.86
125,Sao Joao Da Barra,100,BR,overcast clouds,2022-02-10 02:33:03,97,-21.6403,-41.0511,68.47,10.18
126,Boden,87,SE,overcast clouds,2022-02-10 02:33:03,81,65.8252,21.6886,21.2,8.93
127,Betanzos,0,ES,clear sky,2022-02-10 02:33:04,81,43.2804,-8.2147,52.97,3.44
128,Sukhobuzimskoye,7,RU,clear sky,2022-02-10 02:33:04,98,56.5,93.2728,-23.31,1.05
129,Thompson,100,CA,overcast clouds,2022-02-10 02:33:05,71,55.7435,-97.8558,-2.04,3.44
130,Kollo,0,NE,clear sky,2022-02-10 02:33:05,12,13.3043,2.339,72.03,10.56
131,Tasiilaq,100,GL,overcast clouds,2022-02-10 02:28:44,54,65.6145,-37.6368,14.16,8.7
132,Ostersund,37,SE,scattered clouds,2022-02-10 02:33:06,86,63.1792,14.6357,30.65,18.41
133,La Sarre,99,CA,overcast clouds,2022-02-10 02:30:06,95,48.8002,-79.1996,28.96,10.04
134,Shumskiy,99,RU,overcast clouds,2022-02-10 02:33:06,93,54.8318,99.1328,-8.81,0.87
135,Aykhal,100,RU,overcast clouds,2022-02-10 02:33:07,66,66.0,111.5,-4.59,2.84
136,Cap-Aux-Meules,20,CA,few clouds,2022-02-10 02:33:07,93,47.3821,-61.8597,26.62,8.05
137,Jackson,0,US,clear sky,2022-02-10 02:33:08,59,42.4165,-122.8345,60.04,0.0
138,Egvekinot,26,RU,scattered clouds,2022-02-10 02:33:08,89,66.3167,-179.1667,-23.96,6.2
139,Nara,100,JP,overcast clouds,2022-02-10 02:29:25,60,34.6851,135.8049,45.91,2.55
140,San Quintin,0,MX,clear sky,2022-02-10 02:34:09,50,30.4833,-115.95,60.58,1.83
141,Hermanus,99,ZA,light rain,2022-02-10 02:34:10,86,-34.4187,19.2345,66.9,6.44
142,Quatre Cocos,75,MU,broken clouds,2022-02-10 02:34:10,77,-20.2078,57.7625,74.08,5.57
143,Nikolskoye,100,RU,light snow,2022-02-10 02:34:11,93,59.7035,30.7861,35.71,11.25
144,Sisimiut,100,GL,overcast clouds,2022-02-10 02:34:11,96,66.9395,-53.6735,-1.93,6.8
145,Surskoye,100,RU,light snow,2022-02-10 02:34:12,96,54.4821,46.7214,25.05,9.6
146,Saint George,0,US,clear sky,2022-02-10 02:28:38,25,37.1041,-113.5841,61.39,19.57
147,Ipubi,91,BR,overcast clouds,2022-02-10 02:34:12,69,-7.6519,-40.1489,73.71,3.8
148,Port Lincoln,26,AU,scattered clouds,2022-02-10 02:34:13,51,-34.7333,135.8667,70.83,10.36
149,Katherine,75,AU,broken clouds,2022-02-10 02:34:14,55,-14.4667,132.2667,89.92,9.22
150,Barinas,100,VE,overcast clouds,2022-02-10 02:34:14,61,8.6226,-70.2075,84.24,1.14
151,Leningradskiy,83,RU,broken clouds,2022-02-10 02:29:15,97,69.3833,178.4167,-28.79,6.26
152,Pangnirtung,100,CA,overcast clouds,2022-02-10 02:27:24,97,66.1451,-65.7125,-20.31,5.59
153,Kartaly,100,RU,overcast clouds,2022-02-10 02:34:15,100,53.0522,60.6467,-5.66,2.66
